Country,Headquarters,Industry,CEO,Website,Company Type,Ticker,Revenues ($M),Profits ($M),Market Value ($M),Employees,Assets ($M),Total Stockholder Equity ($M),Profit as % of Revenues,Profits as % of Assets,Profits as % of Stockholder Equity,Earnings Per Share ($),EPS % Change (from 2018),EPS % Change (5 year annual rate),EPS % Change (10 year annual rate),Total Return to Investors (2019),Total Return to Investors (5 year annualized),Total Return to Investors (10 year annualized),Revenues ($M)_cat,Profits ($M)_cat,Market Value ($M)_cat,Employees_cat,Assets ($M)_cat,Total Stockholder Equity ($M)_cat,Earnings Per Share ($)_cat,Revenues ($M)_cat_1,Revenues ($M)_cat_2,Revenues ($M)_cat_3,Revenues ($M)_cat_4,Revenues ($M)_cat_5,Profits ($M)_cat_1,Profits ($M)_cat_2,Profits ($M)_cat_3,Profits ($M)_cat_4,Profits ($M)_cat_5,Market Value ($M)_cat_1,Market Value ($M)_cat_2,Market Value ($M)_cat_3,Market Value ($M)_cat_4,Market Value ($M)_cat_5,Employees_cat_1,Employees_cat_2,Employees_cat_3,Employees_cat_4,Employees_cat_5,Assets ($M)_cat_1,Assets ($M)_cat_2,Assets ($M)_cat_3,Assets ($M)_cat_4,Assets ($M)_cat_5,Total Stockholder Equity ($M)_cat_1,Total Stockholder Equity ($M)_cat_2,Total Stockholder Equity ($M)_cat_3,Total Stockholder Equity ($M)_cat_4,Total Stockholder Equity ($M)_cat_5,Earnings Per Share ($)_cat_1,Earnings Per Share ($)_cat_2,Earnings Per Share ($)_cat_3,Earnings Per Share ($)_cat_4,Earnings Per Share ($)_cat_5
U.S.,Daytona Beach Fla.,Engineering Construction,Gerald Volas,https://www.topbuild.com,Public,BLD,2624.1,191.0,2400.1,10400,2604.0,1152.9,7.3,7.3,16.6,5.56,47.1,0.0,0.0,129.1,0.0,0.0,2,3,2,3,1,2,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
U.S.,Wilmington Mass.,Health Care: Pharmacy and Other Services,James C. Foster,https://www.criver.com,Public,CRL,2621.2,252.0,6245.5,17100,4692.8,1634.6,9.6,5.4,15.4,5.07,9.7,13.8,11.3,35.0,19.1,16.3,2,3,4,4,2,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
U.S.,Houston Texas,Engineering Construction,Brian E. Lane,https://www.comfortsystemsusa.com,Public,FIX,2615.3,114.3,1338.2,12000,1505.0,585.3,4.4,7.6,19.5,3.08,2.7,38.2,13.2,15.1,24.9,16.4,1,2,2,3,1,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
U.S.,Jersey City N.J.,Financial Data Services,Scott G. Stephenson,https://www.verisk.com,Public,VRSK,2607.1,449.9,22729.5,9180,7055.2,2260.8,17.3,6.4,19.9,2.7,-24.2,2.6,14.5,37.9,18.6,17.4,1,4,5,3,3,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,San Diego Calif.,Medical Products and Equipment,Michael J. Farrell,https://www.resmed.com,Public,RMD,2606.6,404.6,21300.6,7240,4107.7,2072.2,15.5,9.8,19.5,2.8,27.9,3.2,11.4,37.8,24.6,21.1,1,4,5,2,2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,Wayne Pa.,Medical Products and Equipment,Liam J. Kelly,https://www.teleflex.com,Public,TFX,2595.4,461.5,13580.1,14400,6309.8,2979.3,17.8,7.3,15.5,9.8,128.4,19.4,2.6,46.2,27.7,23.1,1,4,5,4,3,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
U.S.,Wall N.J.,Utilities: Gas and Electric,Stephen D. Westhoven,https://www.njresources.com,Public,NJR,2592.0,169.5,3246.5,1108,4373.0,1551.7,6.5,3.9,10.9,1.89,-28.4,2.5,19.4,0.1,10.7,12.5,1,2,3,1,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,New York N.Y.,Real estate,Michael Nierenberg,https://www.newresi.com,Public,NRZ,2585.6,563.3,2081.9,3387,44863.5,7157.7,21.8,1.3,7.9,1.34,-52.3,-11.9,0.0,28.0,18.4,0.0,1,4,2,1,5,5,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
U.S.,Zeeland Mich.,Home Equipment Furnishings,Andrea R. Owen,https://www.hermanmiller.com,Public,MLHR,2567.2,160.5,1311.2,8000,1569.3,719.2,6.3,10.2,22.3,2.7,27.4,0.0,8.0,40.5,9.4,11.8,1,2,2,2,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,Emeryville Calif.,Food & Drug Stores,Eric J. Lindberg Jr.,https://www.groceryoutlet.com,Public,GO,2559.6,15.4,3087.2,765,2185.5,745.4,0.6,0.7,2.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Greenwood Village Colo.,Homebuilders,Dale Francescon/Robert J. Francescon,https://www.centurycommunities.com,Public,CCS,2535.9,113.0,483.4,1460,2500.0,1061.7,4.5,4.5,10.6,3.62,14.2,28.6,0.0,58.5,9.6,0.0,1,2,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
U.S.,Reno Nev.,Hotels Casinos Resorts,Thomas R. Reeg,https://www.eldoradoresorts.com,Public,CZR,2528.2,81.0,1120.3,15500,5640.6,1117.3,3.2,1.4,7.3,1.03,-15.6,0.0,0.0,64.7,71.2,0.0,1,2,2,4,3,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Somerset N.J.,Pharmaceuticals,John R. Chiminski,https://www.catalent.com,Public,CTLT,2518.0,137.4,8045.1,12300,6184.0,2288.2,5.5,2.2,6.0,0.9,42.9,0.0,0.0,80.6,15.1,0.0,1,2,4,3,3,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
U.S.,Liberty Lake Wash.,Electronics Electrical Equip.,Thomas L. Deitrich,https://www.itron.com,Public,ITRI,2502.5,49.0,2242.2,7300,2707.8,776.5,2.0,1.8,6.3,1.23,0.0,0.0,0.0,77.5,14.7,2.2,1,1,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Columbus Ohio,Homebuilders,Robert H. Schottenstein,https://www.mihomes.com,Public,MHO,2500.3,127.6,472.4,1401,2105.6,1003.5,5.1,6.1,12.7,4.48,21.1,22.1,0.0,87.2,11.4,14.2,1,2,1,1,1,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
U.S.,Chicago Ill.,Securities,Edward T. Tilly,https://www.cboe.com,Public,CBOE,2496.1,374.9,9856.3,823,5113.9,3355.6,15.0,7.3,11.2,3.34,-11.2,8.6,0.0,24.2,15.0,0.0,1,4,4,1,3,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
U.S.,Lake Forest Ill.,Industrial Machinery,Andrew K. Silvernail,https://www.idexcorp.com,Public,IEX,2494.6,425.5,10529.4,7439,3813.9,2263.2,17.1,11.2,18.8,5.56,5.1,10.0,14.8,38.0,18.8,20.5,1,4,4,2,2,3,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
U.S.,Davidson N.C.,Industrial Machinery,David C. Adams,https://www.curtisswright.com,Public,CW,2488.0,307.6,3929.4,9100,3764.3,1774.4,12.4,8.2,17.3,7.15,15.0,25.4,13.1,38.7,15.5,17.1,1,3,3,3,2,3,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
U.S.,Calabasas Hills Calif.,Food Services,David M. Overton,https://www.thecheesecakefactory.com,Public,CAKE,2482.7,127.3,767.9,46250,2840.6,571.7,5.1,4.5,22.3,2.86,33.6,7.9,15.0,-7.7,-2.9,7.6,1,2,1,5,2,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,Houston Texas,Pipelines,Grant E. Sims,https://www.genesisenergy.com,Public,GEL,2480.8,96.0,480.5,2177,6597.6,1434.9,3.9,1.5,6.7,0.18,0.0,-31.3,-9.9,23.3,-5.7,8.2,1,2,1,1,3,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Boca Raton Fla.,Miscellaneous,George C. Zoley,https://www.geogroup.com,Public,GEO,2477.9,166.6,1474.3,22000,4317.5,996.8,6.7,3.9,16.7,1.4,16.7,1.2,5.1,-6.4,-1.6,8.9,1,2,2,4,2,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Houston Texas,Oil and Gas Equipment Services,William A. Hendricks Jr.,https://www.patenergy.com,Public,PTEN,2470.7,-425.7,451.6,5800,4439.6,2833.6,-17.2,-9.6,-15.0,-2.1,0.0,0.0,0.0,2.9,-7.6,-2.6,1,1,1,2,2,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
U.S.,Omaha Neb.,Trucking Truck Leasing,Derek J. Leathers,https://www.werner.com,Public,WERN,2463.7,166.9,2514.7,12736,2143.9,1111.0,6.8,7.8,15.0,2.38,2.1,11.8,11.7,40.6,6.7,10.3,1,2,3,3,1,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
U.S.,Davidson N.C.,Industrial Machinery,Vicente Reynal,https://www.irco.com,Public,IR,2451.9,159.1,10306.3,6600,4628.4,1869.9,6.5,3.4,8.5,0.76,-41.1,0.0,0.0,79.4,0.0,0.0,1,2,4,2,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
U.S.,Miamisburg Ohio,Forest and Paper Products,Adam St. John,https://www.versoco.com,Public,VRS,2444.0,96.0,396.9,3700,1721.0,1013.0,3.9,5.6,9.5,2.74,-43.9,0.0,0.0,-19.5,0.0,0.0,1,2,1,1,1,2,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
U.S.,Collierville Tenn.,Industrial Machinery,Gregory L. Christopher,https://www.muellerindustries.com,Public,MLI,2430.6,101.0,1364.5,4964,1370.9,643.5,4.2,7.4,15.7,1.79,-1.6,0.0,40.4,37.7,1.3,11.9,1,2,2,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Provo Utah,Household and Personal Products,Ritch N. Wood,https://www.nuskinenterprises.com,Public,NUS,2420.4,173.6,1213.7,24900,1769.0,875.3,7.2,9.8,19.8,3.1,43.5,-0.1,8.3,-31.0,1.5,6.7,1,2,2,5,1,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
U.S.,New York N.Y.,Household and Personal Products,Debra G. Perelman,https://www.revloninc.com,Public,REV,2419.6,-157.7,580.1,7100,2980.6,-1221.2,-6.5,-5.3,0.0,-2.97,0.0,0.0,0.0,-15.0,-8.9,2.3,1,1,1,2,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Santa Clara Calif.,Network and Other Communications Equipment,Jayshree Ullal,https://www.arista.com,Public,ANET,2410.7,859.9,15490.9,2300,4185.3,2894.7,35.7,20.5,29.7,10.63,161.8,52.5,0.0,-3.5,27.3,0.0,1,5,5,1,2,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
U.S.,Westbrook Maine,Medical Products and Equipment,Jonathan J. Mazelsky,https://www.idexx.com,Public,IDXX,2406.9,427.7,20644.9,9200,1832.5,177.5,17.8,23.3,241.0,4.89,14.8,22.3,17.1,40.4,28.6,25.6,1,4,5,3,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
U.S.,San Jose Calif.,Medical Products and Equipment,Joseph M. Hogan,https://www.aligntech.com,Public,ALGN,2406.8,442.8,13699.1,14530,2500.7,1346.2,18.4,17.7,32.9,5.53,12.4,25.6,0.0,33.2,37.9,31.7,1,4,5,4,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
U.S.,Milford Mass.,ScientificPhotographic and Control Equipment,Christopher J. O&#039;Connell,https://www.waters.com,Public,WAT,2406.6,592.2,11315.9,7467,2557.1,-216.3,24.6,23.2,0.0,8.69,13.6,11.4,10.0,23.9,15.7,14.2,1,4,5,2,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
U.S.,Columbus Ga.,Commercial Banks,Kessel D. Stelling Jr.,https://www.synovus.com,Public,SNV,2406.5,563.8,2585.8,5389,48203.3,4941.7,23.4,1.2,11.4,3.47,0.0,21.1,0.0,26.7,9.8,12.6,1,4,3,2,5,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
U.S.,Blue Bell Pa.,Diversified Outsourcing Services,Andrew V. Masterman,https://www.brightview.com,Public,BV,2404.6,44.4,1159.6,21978,2928.6,1283.8,1.8,1.5,3.5,0.43,0.0,0.0,0.0,65.2,0.0,0.0,1,1,2,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Milwaukee Wis.,Motor Vehicles & Parts,Rodney N. Rushing,https://www.revgroup.com,Public,REVG,2403.7,-12.3,263.8,8040,1347.1,505.0,-0.5,-0.9,-2.4,-0.2,-200.0,0.0,0.0,65.8,0.0,0.0,1,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
U.S.,Daytona Beach Fla.,Insurance: Property and Casualty (Stock),J. Powell Brown,https://www.bbinsurance.com,Public,BRO,2392.2,398.5,10269.3,10083,7622.8,3350.3,16.7,5.2,11.9,1.4,14.8,14.5,10.0,44.7,20.6,17.5,1,4,4,3,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
U.S.,Lexington Ky.,Chemicals,Samuel J. Mitchell Jr.,https://www.valvoline.com,Public,VVV,2390.0,208.0,2466.8,7900,2064.0,-258.0,8.7,10.1,0.0,1.1,31.0,0.0,0.0,13.1,0.0,0.0,1,3,2,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Walnut Creek Calif.,Household and Personal Products,Timothy P. Cofer,https://www.central.com,Public,CENT,2383.0,92.8,1441.2,5550,2025.0,996.0,3.9,4.6,9.3,1.61,-30.6,55.0,5.5,-9.8,28.8,11.2,1,2,2,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Philadelphia Pa.,Metals,Tony R. Thene,https://www.cartech.com,Public,CRS,2380.2,167.0,932.1,5100,3187.8,1520.1,7.0,5.2,11.0,3.43,-12.5,6.8,12.3,42.2,2.0,8.1,1,2,1,2,2,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
U.S.,Newark Del.,Diversified Financials,Jonathan W. Witter,https://www.salliemae.com,Public,SLM,2380.0,578.3,3038.6,1900,32686.5,3311.8,24.3,1.8,17.5,1.3,21.5,25.4,13.1,8.6,-2.4,9.5,1,4,3,1,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
U.S.,Pittsburgh Pa.,Industrial Machinery,Christopher Rossi,https://www.kennametal.com,Public,KMT,2375.2,241.9,1543.6,10395,2656.3,1335.2,10.2,9.1,18.1,2.9,19.8,7.8,0.0,13.6,3.0,5.7,1,3,2,3,1,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
U.S.,Elkhart Ind.,Motor Vehicles & Parts,Jason D. Lippert,https://www.lci1.com,Public,LCII,2371.5,146.5,1673.9,10500,1862.6,800.7,6.2,7.9,18.3,5.84,0.2,17.9,0.0,65.0,18.9,21.3,1,2,2,3,1,2,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
U.S.,Tacoma Wash.,Temporary Help,A. Patrick Beharelle,https://www.trueblue.com,Public,TBI,2368.8,63.1,492.9,6200,1136.2,626.0,2.7,5.6,10.1,1.61,-1.2,0.3,23.2,8.1,1.6,5.0,1,2,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Denver Colo.,Mining Crude-Oil Production,Thomas E. Jorden,https://www.cimarex.com,Public,XEC,2363.0,-124.6,1718.9,987,7140.0,3576.1,-5.3,-1.7,-3.5,-1.33,-116.0,0.0,0.0,-13.6,-12.5,0.5,1,1,2,1,3,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
U.S.,San Francisco Calif.,Computer Software,Douglas S. Merritt,https://www.splunk.com,Public,SPLK,2358.9,-336.7,20022.6,5800,5439.5,1999.4,-14.3,-6.2,-16.8,-2.22,0.0,0.0,0.0,42.8,20.5,0.0,1,1,5,2,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
U.S.,Roswell Ga.,Wholesalers: Diversified,Doug Black,https://www.siteone.com,Public,SITE,2357.5,77.7,3076.5,4416,1443.3,393.2,3.3,5.4,19.8,1.82,5.2,0.0,0.0,64.0,0.0,0.0,1,2,3,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,Stamford Conn.,Aerospace & Defense,Nick L. Stanage,https://www.hexcel.com,Public,HXL,2355.7,306.6,3099.6,6977,3128.6,1446.1,13.0,9.8,21.2,3.57,14.8,11.0,20.1,28.9,13.0,19.4,1,3,3,2,2,2,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
U.S.,Washington D.C.,Diversified Outsourcing Services,Steven H. Gunby,https://www.fticonsulting.com,Public,FCN,2352.7,216.7,4490.6,5567,2783.1,1489.1,9.2,7.8,14.6,5.69,44.8,31.6,7.7,66.1,23.4,8.9,1,3,3,2,2,3,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
U.S.,Elkhart Ind.,Building Materials Glass,Andy L. Nemeth,https://www.patrickind.com,Public,PATK,2337.1,89.6,672.5,7500,1471.0,497.5,3.8,6.1,18.0,3.85,-21.9,24.6,0.0,77.9,21.9,47.5,1,2,1,2,1,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
U.S.,San Jose Calif.,Computer Software,Lip-Bu Tan,https://www.cadence.com,Public,CDNS,2336.3,989.0,18546.2,8078,3357.2,2102.9,42.3,29.5,47.0,3.53,187.0,46.7,0.0,59.5,29.6,27.8,1,5,5,2,2,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
U.S.,Hoffman Estates Ill.,Computer Software,Brian M. Krzanich,https://www.cdkglobal.com,Public,CDK,2332.9,124.0,3991.0,9000,2999.0,-729.6,5.3,4.1,0.0,0.98,-64.7,0.0,0.0,15.5,7.1,0.0,1,2,3,3,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Arlington Va.,Real estate,Timothy J. Naughton,https://www.avalonbay.com,Public,AVB,2324.6,786.0,20711.9,3122,19121.1,10989.5,33.8,4.1,7.2,5.63,-20.1,1.6,11.3,24.1,8.4,13.3,1,5,5,1,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
U.S.,Lafayette Ind.,Motor Vehicles & Parts,Brent L. Yeagy,https://www.wabashnational.com,Public,WNC,2319.1,89.6,381.6,6900,1304.6,521.0,3.9,6.9,17.2,1.62,36.1,13.8,0.0,14.7,4.5,23.4,1,2,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Newton Mass.,Real estate,John G. Murray,https://www.svcreit.com,Public,SVC,2316.1,259.8,888.6,600,9034.0,2505.9,11.2,2.9,10.4,1.58,39.8,6.0,0.5,10.8,2.8,8.1,1,3,1,1,4,4,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
U.S.,Bridgeport Conn.,Commercial Banks,John P. Barnes,https://www.peoples.com,Public,PBCT,2312.2,520.4,4792.8,6305,58589.8,7947.2,22.5,0.9,6.5,1.27,-1.6,8.6,15.5,22.4,6.5,4.7,1,4,3,2,5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
U.S.,Bannockburn Ill.,Health Care: Pharmacy and Other Services,John C. Rademacher,https://www.optioncarehealth.com,Public,OPCH,2310.4,-75.9,1673.4,5492,2589.5,906.8,-3.3,-2.9,-8.4,-0.49,0.0,0.0,0.0,4.5,-11.8,-7.8,1,1,2,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Nashville Tenn.,Building Materials Glass,W. Bradley Southern,https://www.lpcorp.com,Public,LPX,2310.0,-5.0,1924.5,4800,1835.0,991.0,-0.2,-0.3,-0.5,-0.04,-101.5,0.0,0.0,36.5,13.3,16.0,1,1,2,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
U.S.,Tysons Va.,Entertainment,David T. Lougee,https://www.tegna.com,Public,TGNA,2299.5,286.2,2371.3,6883,6954.0,1590.4,12.4,4.1,18.0,1.31,-29.9,-22.1,-1.4,56.7,2.2,10.6,1,3,2,2,3,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
U.S.,North Reading Mass.,Semiconductors and Other Electronic Components,Mark E. Jagiela,https://www.teradyne.com,Public,TER,2295.0,467.5,9025.5,5400,2787.0,1480.2,20.4,16.8,31.6,2.6,10.6,47.7,0.0,118.8,29.3,21.0,1,4,4,2,2,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,Newtown Pa.,Information Technology Services,Arkadiy Dobkin,https://www.epam.com,Public,EPAM,2293.8,261.1,10259.4,36739,2244.2,1596.1,11.4,11.6,16.4,4.53,6.8,26.5,0.0,82.9,34.8,0.0,1,3,4,5,1,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
U.S.,Tulsa Okla.,Mining Crude-Oil Production,Richard E. Muncrief,https://www.wpxenergy.com,Public,WPX,2292.0,256.0,1706.1,590,8413.0,4515.0,11.2,3.0,5.7,0.61,74.3,-5.3,0.0,21.1,3.4,0.0,1,3,2,1,4,4,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
U.S.,San Juan Capistrano Calif.,Health Care: Medical Facilities,Barry R. Port,https://www.ensigngroup.net,Public,ENSG,2285.6,110.5,2013.3,24500,2361.9,654.2,4.8,4.7,16.9,1.97,15.9,20.4,9.7,39.5,20.2,29.3,1,2,2,5,1,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
U.S.,Memphis Tenn.,Commercial Banks,D. Bryan Jordan,https://www.firsthorizon.com,Public,FHN,2278.4,440.9,2513.0,4994,43310.9,4780.6,19.4,1.0,9.2,1.38,-16.4,8.9,0.0,30.5,6.5,4.3,1,4,3,2,5,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
U.S.,Rockford Mich.,Apparel,Blake W. Krueger,https://www.wolverineworldwide.com,Public,WWW,2273.7,128.5,1232.3,4000,2480.0,766.7,5.7,5.2,16.8,1.44,-29.8,2.1,8.8,7.1,3.8,10.7,1,2,2,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
